RESOLUÃÃO,CTT,NÂ°,DEMANDA,ATIVO/RECEPTIVO,DIRETOR,BANCO,RESPONSÃVEL,  ,Unnamed: 9
07/01/2025,99487.0,,VALORES,RECEPTIVO,JULIO,VOLKSWAGEN,FELIPE,RESOLVIDO,APROVADO
07/01/2025,216753.0,,"R$ 10.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,SEM DESCONTO
07/01/2025,128774.0,,VALORES,RECEPTIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,SEM DESCONTO
07/01/2025,213914.0,1.0,"R$ 8.000,00",RECEPTIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,APROVADO
07/01/2025,146762.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,APROVADO
07/01/2025,204339.0,,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,APROVADO
08/01/2025,134905.0,,VALORES,ATIVO,JULIO,PANAMERICANO,POLIANA,RESOLVIDO,AGUARDANDO BOLETO
10/01/2025,214770.0,1.0,"R$9.000,00",RECEPTIVO,JULIO,SANTANDER,MATHEUS,RESOLVIDO,QUITADO EMPRESA
07/01/2025,214648.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,MATHEUS,RESOLVIDO,QUITADO EMPRESA
14/01/2025,195670.0,,ENTREGA AMIGÃVEL,RECEPTIVO,JULIO,BRADESCO,POLIANA,RESOLVIDO,ENTREGA AMIGAVEL
08/01/2025,229310.0,1.0,"R$ 15.000,00",RECEPTIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
14/01/2025,228512.0,1.0,"R$ 5.000,00",RECEPTIVO,JULIO,BRADESCO,POLIANA,RESOLVIDO,SEM DESCONTO
08/01/2025,226906.0,1.0,"R$ 15.000,00",ATIVO,JULIO,ITAÃ,ALINE,RESOLVIDO,SEM DESCONTO
14/01/2025,111687.0,1.0,VALORES,ATIVO,JULIO,BRADESCO,ELISANGELA,RESOLVIDO,APROVADO
17/01/2025,73963.0,1.0,VALORES,RECEPTIVO,JULIO,BRADESCO,LUARA,RESOLVIDO,
09/01/2025,192539.0,1.0,VALORES,RECEPTIVO,ANTUNES,PANAMERICANO,POLIANA,RESOLVIDO,APROVADO
09/01/2025,198517.0,1.0,"8.000,00",RECEPTIVO,JULIO,SANTANDER,ELISANGELA,RESOLVIDO,APROVADO
09/01/2025,222019.0,1.0,valores,RECEPTIVO,ANTUNES,PANAMERICANO,FELIPE,RESOLVIDO,APROVADO
09/01/2025,206385.0,4.0,"12.000,00",RECEPTIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
09/01/2025,199289.0,1.0,"4.000,00",RECEPTIVO,JULIO,PANAMERICANO,NUNO,RESOLVIDO,SEM DESCONTO
09/01/2025,200537.0,2.0,"4.000,00",RECEPTIVO,ANTUNES,PANAMERICANO,FELIPE,RESOLVIDO,SEM DESCONTO
09/01/2025,218794.0,1.0,valores,RECEPTIVO,JULIO,PANAMERICANO,ELISANGELA,RESOLVIDO,SEM DESCONTO
10/01/2025,231463.0,1.0,valores,RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
10/01/2025,181215.0,4.0,valores,RECEPTIVO,JULIO,PANAMERICANO,ELISANGELA,RESOLVIDO,APROVADO
10/01/2025,195040.0,1.0,valores,RECEPTIVO,JULIO,SANTANDER,ANA LIDIA,RESOLVIDO,SEM DESCONTO
10/01/2025,237486.0,1.0,"12.000,00",RECEPTIVO,JULIO,BRADESCO,LUARA,RESOLVIDO,
10/01/2025,209095.0,2.0,"9.000,00",RECEPTIVO,JULIO,SANTANDER,MATHEUS,RESOLVIDO,
10/01/2025,198690.0,1.0,"25.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,
10/01/2025,222520.0,3.0,"13.000,00",RECEPTIVO,JULIO,SANTANDER,MATHEUS,RESOLVIDO,
10/01/2025,218362.0,2.0,"11.950,00",RECEPTIVO,JULIO,ITAÃ,ANA GESSICA,RESOLVIDO,APROVADO
10/01/2025,187870.0,2.0,"13.000,00",RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,APROVADO
10/01/2025,149960.0,1.0,"10.000,00",RECEPTIVO,ANTUNES,VOLKSWAGEN,ANA LIDIA,RESOLVIDO,SEM DESCONTO
13/01/2025,193793.0,1.0,valores,RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,AGUARDANDO COMPROVANTE
13/01/2025,214308.0,1.0,"13.000,00",RECEPTIVO,ANTUNES,BV FINANCEIRA,THALISSON,RESOLVIDO,APROVADO
13/01/2025,192131.0,1.0,"5.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,NUNO,RESOLVIDO,SEM DESCONTO
13/01/2025,206326.0,1.0,"18.000,00",RECEPTIVO,ANTUNES,SANTANDER,POLIANA,RESOLVIDO,SEM DESCONTO
13/01/2025,238076.0,1.0,vrificar quitado cliente,RECEPTIVO,JULIO,BV FINANCEIRA,ALINE,RESOLVIDO,CANCELADO
13/01/2025,199007.0,1.0,valores,RECEPTIVO,JULIO,SANTANDER,FELIPE,RESOLVIDO,APROVADO
14/01/2025,215255.0,4.0,"12.000,00",RECEPTIVO,JULIO,SANTANDER,FELIPE,RESOLVIDO,EM ACORDO
13/01/2025,209162.0,1.0,valores,RECEPTIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,SEM DESCONTO
14/01/2025,216426.0,2.0,valores,RECEPTIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,SEM DESCONTO
14/01/2025,217783.0,1.0,valores,RECEPTIVO,JULIO,SANTANDER,YURI,RESOLVIDO,APROVADO
14/01/2025,190063.0,3.0,valores,RECEPTIVO,JULIO,SANTANDER,ELISANGELA,RESOLVIDO,SEM DESCONTO
15/01/2025,196449.0,1.0,"8.000,00",RECEPTIVO,JULIO,PANAMERICANO,POLIANA,RESOLVIDO,AGUARDANDO COMPROVANTE
15/01/2025,209213.0,1.0,"10.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,MATHEUS,RESOLVIDO,QUITADO EMPRESA
15/01/2025,202307.0,1.0,valores,RECEPTIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
20/01/2025,214112.0,1.0,"10.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,APROVADO
14/01/2025,209595.0,1.0,VALORES,ATIVO,JULIO,SANTANDER,MATHEUS,RESOLVIDO,
08/01/2025,198092.0,3.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
09/01/2025,211711.0,3.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,THALISSON,RESOLVIDO,SEM DESCONTO
09/01/2025,187639.0,4.0,valores,RECEPTIVO,JULIO,BRADESCO,THALISSON,RESOLVIDO,SEM DESCONTO
08/01/2025,194049.0,,"R$ 9.000,00",RECEPTIVO,JULIO,ITAÃ,THALISSON,RESOLVIDO,SEM DESCONTO
16/01/2025,149150.0,4.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
13/01/2025,225941.0,1.0,"R$ 10.000,00",ATIVO,JULIO,BV FINANCEIRA,THALISSON,RESOLVIDO,SEM DESCONTO
09/01/2025,217805.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,APROVADO
09/01/2025,205982.0,1.0,50% Ã 80%,RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,APROVADO
10/01/2025,219385.0,1.0,50% Ã 80%,RECEPTIVO,JULIO,SANTANDER,MATHEUS,RESOLVIDO,
09/01/2025,190772.0,2.0,VALORES,ATIVO,JULIO,PANAMERICANO,POLIANA,RESOLVIDO,SEM DESCONTO
09/01/2025,209095.0,2.0,"R$ 9.000,00",RECEPTIVO,JULIO,SANTANDER,ELISANGELA,RESOLVIDO,AGUARDANDO BOLETO
10/01/2025,228064.0,1.0,VALORES - CLIENTE SOLICITA TAMBÃM CONTATO,RECEPTIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
08/01/2025,214347.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,APROVADO
08/01/2025,142924.0,1.0,"R$ 6.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,CANCELADO
08/01/2025,207476.0,2.0,"R$ 8.000,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
08/01/2025,226152.0,2.0,"R$ 14.000,00",RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,SEM DESCONTO
13/01/2025,203369.0,1.0,"R$ 13.000,00",ATIVO,JULIO,BRADESCO,MATHEUS,RESOLVIDO,
10/01/2025,199911.0,2.0,VALORES ,RECEPTIVO,JULIO,SANTANDER,YURI,RESOLVIDO,AGUARDANDO COMPROVANTE
09/01/2025,197113.0,1.0,"R$5.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ELISANGELA,RESOLVIDO,SEM DESCONTO
09/01/2025,218911.0,2.0,"R$ 3.150,00",ATIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
15/01/2025,218911.0,2.0," R$ 3.150,00 ",RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,QUITADO EMPRESA
09/01/2025,153012.0,2.0,"R$ 13.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
10/01/2025,205357.0,1.0,"R$ 5.000,00",ATIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,APROVADO
22/01/2025,219618.0,1.0,"R$ 8.000,00",ATIVO,JULIO,BRADESCO,THALISSON,RESOLVIDO,SEM DESCONTO
10/01/2025,219652.0,1.0,VALORES,RECEPTIVO,JULIO,SANTANDER,POLIANA,RESOLVIDO,APROVADO
08/01/2025,169040.0,1.0,"R$ 16.000,00",RECEPTIVO,JULIO,BRADESCO,JULIANE,RESOLVIDO,SEM DESCONTO
13/01/2025,195949.0,1.0,"R$ 6.000,00",ATIVO,JULIO,BRADESCO,ALINE,RESOLVIDO,
14/01/2025,204117.0,1.0,"R$ 15.000,00",ATIVO,JULIO,OMNI,JULIANE,RESOLVIDO,SEM DESCONTO
08/01/2025,200307.0,1.0,"R$ 11.000,00",RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,SEM DESCONTO
08/01/2025,209010.0,3.0,"R$ 15.300,00",RECEPTIVO,JULIO,ITAÃ,ANA GESSICA,RESOLVIDO,SEM DESCONTO
10/01/2025,222309.0,1.0,"R$8.000,00",RECEPTIVO,JULIO,PANAMERICANO,JULIANE,RESOLVIDO,APROVADO
10/01/2025,192940.0,2.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,SEM DESCONTO
15/01/2025,221620.0,3.0,"R$ 10.000,00",ATIVO,JULIO,PANAMERICANO,NUNO,RESOLVIDO,SEM DESCONTO
20/01/2025,182748.0,2.0,VALORES,ATIVO,JULIO,BRADESCO,ANA LIDIA,RESOLVIDO,SEM DESCONTO
08/01/2025,173757.0,1.0,VERIFICAR SE QUITOU,RECEPTIVO,JULIO,BV FINANCEIRA,LETICIA,RESOLVIDO,QUITADO EMPRESA
20/01/2025,231123.0,1.0,VALORES,ATIVO,JULIO,ITAÃ,LUARA,RESOLVIDO,
08/01/2025,168239.0,2.0,VALORES,RECEPTIVO,JULIO,OMNI,JULIANE,RESOLVIDO,
08/01/2025,201669.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,APROVADO
08/01/2025,203039.0,2.0,VALORES,RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,APROVADO
08/01/2025,189702.0,,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,APROVADO
09/01/2025,203965.0,3.0,"R$ 20.000,00",RECEPTIVO,JULIO,BRADESCO,FELIPE,RESOLVIDO,SEM DESCONTO
08/01/2025,183816.0,,VALORES,RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,APROVADO
08/01/2025,236120.0,1.0,VALORES,RECEPTIVO,JULIO,OMNI,ANA LIDIA,RESOLVIDO,AGUARDANDO PROCURAÃÃO
10/01/2025,197712.0,2.0,"R$ 5.000,00",RECEPTIVO,JULIO,PANAMERICANO,ANA LIDIA,RESOLVIDO,SEM DESCONTO
10/01/2025,225006.0,1.0,"R$ 10.000,00",ATIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
10/01/2025,183130.0,2.0,"R$ 6.500,00",ATIVO,JULIO,ITAÃ,LUARA,RESOLVIDO,
14/01/2025,230688.0,1.0,"R$ 4.000,00",ATIVO,JULIO,SANTANDER,FELIPE,RESOLVIDO,APROVADO
20/01/2025,201099.0,1.0,"R$ 5.000,00",ATIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,QUITADO EMPRESA
09/01/2025,200840.0,2.0,"R$ 15.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,APROVADO
09/01/2025,217893.0,1.0,"R$ 12.000,00",ATIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,AGUARDANDO COMPROVANTE
09/01/2025,200167.0,1.0,"R$7.000,00",RECEPTIVO,JULIO,RENNER,ANA LIDIA,RESOLVIDO,APROVADO
10/01/2025,223948.0,1.0,"R$ 25.000,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
13/01/2025,198866.0,2.0,"R$ 1.700,00",RECEPTIVO,JULIO,PANAMERICANO,NUNO,RESOLVIDO,APROVADO
08/01/2025,221909.0,,VALORES,ATIVO,JULIO,SANTANDER,THALISSON,RESOLVIDO,SEM DESCONTO
08/01/2025,211988.0,1.0,"R$ 6.500,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
08/01/2025,218882.0,1.0,50% Ã 80%,RECEPTIVO,REVERSÃO,PANAMERICANO,YURI,RESOLVIDO,APROVADO
10/01/2025,224566.0,3.0,VALORES,RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
10/01/2025,218229.0,3.0,"6.500,00",RECEPTIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
10/01/2025,213322.0,1.0,valores,RECEPTIVO,ANTUNES,PANAMERICANO,MATHEUS,RESOLVIDO,APROVADO
10/01/2025,228366.0,1.0,cliente recebeu proposta de 27.mil  ate3 dia 15/01 da acessoria verificar,RECEPTIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,SEM DESCONTO
10/01/2025,199632.0,2.0,"15.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,SEM DESCONTO
10/01/2025,221873.0,1.0,valores,RECEPTIVO,JULIO,ITAÃ,LUARA,RESOLVIDO,
10/01/2025,202707.0,1.0,valores,RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
10/01/2025,224008.0,2.0,"4.800,00",RECEPTIVO,JULIO,SANTANDER,THALISSON,RESOLVIDO,SEM DESCONTO
10/01/2025,220687.0,1.0,valores,RECEPTIVO,JULIO,ITAÃ,ANA LIDIA,RESOLVIDO,APROVADO
13/01/2025,184111.0,2.0,"8.000,00",RECEPTIVO,JULIO,OMNI,JULIANE,RESOLVIDO,
13/01/2025,226279.0,2.0,"16.000,00",RECEPTIVO,JULIO,RCI,YURI,RESOLVIDO,SEM DESCONTO
14/01/2025,205580.0,1.0,"18.000,00",RECEPTIVO,JULIO,BRADESCO,MATHEUS,RESOLVIDO,
16/01/2025,200273.0,1.0,"7.000,00",RECEPTIVO,JULIO,BRADESCO,POLIANA,RESOLVIDO,AGUARDANDO COMPROVANTE
17/01/2025,210712.0,1.0,"10.000,00",RECEPTIVO,JULIO,BRADESCO,FELIPE,RESOLVIDO,SEM DESCONTO
10/01/2025,211430.0,1.0,"R$ 20.000,00",RECEPTIVO,JULIO,SANTANDER,ADRIANO,RESOLVIDO,APROVADO
10/01/2025,220450.0,1.0,"R$ 3.000,00",RECEPTIVO,LEANDRO,SANTANDER,THALISSON,RESOLVIDO,SEM DESCONTO
14/01/2025,223346.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
10/01/2025,179685.0,2.0,VALORES,ATIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
10/01/2025,183816.0,4.0,"R$ 13.000,00",RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,APROVADO
15/01/2025,174088.0,2.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,SEM DESCONTO
09/01/2025,184111.0,2.0,"R$ 8.000,00",RECEPTIVO,JULIO,OMNI,ANA LIDIA,RESOLVIDO,APROVADO
10/01/2025,200001.0,1.0,VALORES,RECEPTIVO,JULIO,SANTANDER,MATHEUS,RESOLVIDO,QUITADO EMPRESA
10/01/2025,194049.0,5.0,VALORES,RECEPTIVO,JULIO,ITAÃ,THALISSON,RESOLVIDO,APROVADO
10/01/2025,221502.0,2.0,"R$ 18.000,00",RECEPTIVO,JULIO,BRADESCO,ANA LIDIA,RESOLVIDO,SEM DESCONTO
13/01/2025,221788.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,MATHEUS,RESOLVIDO,
09/01/2025,231269.0,1.0,TODOS  OS TIPOS DE ACORDO,ATIVO,ANTUNES,SANTANDER,LUARA,RESOLVIDO,
09/01/2025,231268.0,1.0,,ATIVO,ANTUNES,SANTANDER,LUARA,RESOLVIDO,
15/01/2025,230114.0,1.0,VERIFICAR SE FEZ ACORDO ,RECEPTIVO,JULIO,OMNI,IGOR,RESOLVIDO,AGUARDANDO PROCURAÃÃO
10/01/2025,197754.0,2.0,VALORES,RECEPTIVO,JULIO,SANTANDER,MATHEUS,RESOLVIDO,
14/01/2025,205505.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,SEM DESCONTO
10/01/2025,209560.0,1.0,"9.000,00 (deu perca total)",RECEPTIVO,JULIO,PANAMERICANO,ANA LIDIA,RESOLVIDO,APROVADO
09/01/2025,221011.0,3.0,"R$ 7.160,93",ATIVO,JULIO,SANTANDER,ANA LIDIA,RESOLVIDO,APROVADO
09/01/2025,199140.0,1.0,"R$ 14.000,00",RECEPTIVO,JULIO,ITAÃ,ALINE,RESOLVIDO,APROVADO
10/01/2025,205386.0,1.0,"R$ 16.000,00",ATIVO,JULIO,SANTANDER,POLIANA,RESOLVIDO,APROVADO
10/01/2025,204650.0,2.0,"R$ 18.000,00",RECEPTIVO,JULIO,SANTANDER,NUNO,RESOLVIDO,CANCELADO
10/01/2025,207346.0,3.0,"R$ 9.000,00",RECEPTIVO,JULIO,BRADESCO,FELIPE,RESOLVIDO,SEM DESCONTO
13/01/2025,191016.0,1.0,"R$ 8.000,00",RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
20/01/2025,218597.0,2.0,"R$ 11.000,00",RECEPTIVO,JULIO,SANTANDER,YURI,RESOLVIDO,SEM DESCONTO
10/01/2025,215847.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,SANTANDER,POLIANA,RESOLVIDO,SEM DESCONTO
14/01/2025,229764.0,2.0,"R$ 8.000,00",RECEPTIVO,JULIO,BRADESCO,ELISANGELA,RESOLVIDO,AGÃNCIA
10/01/2025,227888.0,1.0,"R$ 5.000,00",ATIVO,JULIO,PANAMERICANO,POLIANA,RESOLVIDO,APROVADO
10/01/2025,197754.0,2.0,"R$ 8.000,00",RECEPTIVO,JULIO,SANTANDER,FELIPE,RESOLVIDO,APROVADO
10/01/2025,222038.0,1.0,"R$ 3.800,00",RECEPTIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,SEM DESCONTO
09/01/2025,225230.0,2.0,"R$ 20.000,00",RECEPTIVO,JULIO,SANTANDER,ADRIANO,RESOLVIDO,APROVADO
09/01/2025,215460.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,ITAÃ,ADRIANO,RESOLVIDO,SEM DESCONTO
13/01/2025,197298.0,1.0,"R$ 3.500,00",RECEPTIVO,JULIO,OMNI,ANA LIDIA,RESOLVIDO,APROVADO
10/01/2025,231790.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
10/01/2025,143569.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,CANCELADO
13/01/2025,192446.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,APROVADO
13/01/2025,210073.0,2.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
13/01/2025,214108.0,2.0,"R$ 4.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,QUITADO EMPRESA
09/01/2025,211806.0,1.0,"R$ 4.500,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,SEM DESCONTO
10/01/2025,207859.0,1.0,"R$ 20.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,APROVADO
10/01/2025,218214.0,2.0,valores,RECEPTIVO,JULIO,BRADESCO,ADRIANO,RESOLVIDO,SEM DESCONTO
17/01/2025,163097.0,4.0,"R$ 4.000,00",RECEPTIVO,JULIO,VOLKSWAGEN,POLIANA,RESOLVIDO,SEM DESCONTO
09/01/2025,181300.0,1.0,"R$ 16.000,00",RECEPTIVO,JULIO,BRADESCO,LUARA,RESOLVIDO,
09/01/2025,196991.0,1.0,"R$ 2.000,00",RECEPTIVO,JULIO,PANAMERICANO,JULIANE,RESOLVIDO,SEM DESCONTO
09/01/2025,195482.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
09/01/2025,217414.0,1.0,"R$ 10.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,SEM DESCONTO
10/01/2025,210140.0,4.0,"R$ 11.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,NUNO,RESOLVIDO,APROVADO
09/01/2025,184476.0,,"R$ 2.000,00",RECEPTIVO,JULIO,SANTANDER,FELIPE,RESOLVIDO,APROVADO
10/01/2025,191277.0,1.0,"R$ 10.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,APROVADO
14/01/2025,221793.0,,"R$ 17.900,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,AGUARDANDO COMPROVANTE
13/01/2025,213676.0,,"R$ 5.200,00",RECEPTIVO,JULIO,OMNI,ANA GESSICA,RESOLVIDO,SEM DESCONTO
13/01/2025,198981.0,1.0,"R$ 20.000,00",RECEPTIVO,JULIO,BRADESCO,JULIANE,RESOLVIDO,
13/01/2025,228828.0,1.0,SOLICITAR BOLETO,RECEPTIVO,JULIO,OMNI,JULIANE,RESOLVIDO,QUITADO EMPRESA
21/01/2025,211120.0,3.0,"R$ 9.500,00",RECEPTIVO,JULIO,OMNI,FELIPE,RESOLVIDO,AGUARDANDO PROCURAÃÃO
09/01/2025,206137.0,3.0,"R$29.000,00",RECEPTIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
10/01/2025,220813.0,1.0,"R$ 20.000,00",RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
10/01/2025,202015.0,2.0,"R$ 4.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,NUNO,RESOLVIDO,APROVADO
10/01/2025,209533.0,2.0,"R$ 14.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,APROVADO
10/01/2025,210024.0,1.0,"R$ 6.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,SEM DESCONTO
10/01/2025,209335.0,1.0,"R$ 75.000,00",ATIVO,JULIO,BRADESCO,FELIPE,RESOLVIDO,SEM DESCONTO
10/01/2025,223636.0,1.0,"R$ 2.500,00",ATIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
10/01/2025,217235.0,1.0,"R$ 5.900,00",ATIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,APROVADO
10/01/2025,207027.0,2.0,"R$ 12.000,00",ATIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,APROVADO
10/01/2025,216589.0,1.0,"R$ 10.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,APROVADO
10/01/2025,219018.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,PANAMERICANO,NUNO,RESOLVIDO,APROVADO
10/01/2025,218351.0,1.0,"R$ 7.500,00",RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,SEM DESCONTO
13/01/2025,160996.0,1.0,"R$ 2.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ALINE,RESOLVIDO,SEM DESCONTO
16/01/2025,210023.0,2.0,"R$ 6.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,NUNO,RESOLVIDO,SEM DESCONTO
15/01/2025,211120.0,3.0,"R$ 9.500,00",RECEPTIVO,JULIO,OMNI,ALINE,RESOLVIDO,AGUARDANDO PROCURAÃÃO
13/01/2025,229152.0,4.0,"R$ 3.000,00",RECEPTIVO,JULIO,OMNI,LUARA,RESOLVIDO,
15/01/2025,207683.0,1.0,"R$ 24.000,00",RECEPTIVO,JULIO,ITAÃ,ADRIANO,RESOLVIDO,AGUARDANDO BOLETO
10/01/2025,76519.0,1.0,"R$ 4.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
13/01/2025,179153.0,1.0,valores,RECEPTIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,QUITADO EMPRESA
14/01/2025,192301.0,1.0,"5.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,GEOVANNA,RESOLVIDO,EM ACORDO
14/01/2025,235273.0,1.0,"15.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,SEM DESCONTO
13/01/2025,218507.0,1.0,"22.000,00",RECEPTIVO,ANTUNES,BRADESCO,NUNO,RESOLVIDO,SEM DESCONTO
13/01/2025,218100.0,1.0,"5.000,00",RECEPTIVO,JULIO,PANAMERICANO,POLIANA,RESOLVIDO,SEM DESCONTO
13/01/2025,214047.0,2.0,"12.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,SEM DESCONTO
13/01/2025,225910.0,1.0,10.500,RECEPTIVO,JULIO,ITAÃ,ALINE,RESOLVIDO,SEM DESCONTO
13/01/2025,188711.0,1.0,3.800,RECEPTIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
13/01/2025,162101.0,1.0,"5.000,00",RECEPTIVO,ANTUNES,ITAÃ,MATHEUS,RESOLVIDO,
13/01/2025,204106.0,1.0,"19.000,00",RECEPTIVO,ANTUNES,PANAMERICANO,NUNO,RESOLVIDO,SEM DESCONTO
13/01/2025,212077.0,1.0,valores,RECEPTIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
